lfq_intensity_lean_1	lfq_intensity_lean_2	lfq_intensity_lean_3	lfq_intensity_lean_4	lfq_intensity_ob_1	lfq_intensity_ob_2	lfq_intensity_ob_3	lfq_intensity_ob_4
Hacd3	31.3474475173442	31.6628705726259	31.0808084741713	31.8387581705404	32.0405741492001	30.9016656936578	31.6970021014721	32.4955590915255
Lsm14a	27.5146780829958	27.7833484956689	27.4103490537098	26.7345844253678	27.3475639535133	26.4651195236186	26.1155225412548	27.3967603768386
Fmo2	26.5053323294528	27.8808370876306	27.3986095168027	25.8175208276971	27.9760224234138	27.0429078885395	27.9638786475548	28.4426406100462
Trappc12	27.6836224061921	27.752245845624	27.8442175130296	28.1989194186442	28.1748157588921	28.6505561672096	27.8802376119738	27.7875998009055
Mrpl38	28.3724363477999	28.4402257202766	28.0440485001133	28.5928712095925	27.8056417579949	27.8951565568266	28.3010958672743	28.171772116397
Brox	27.4450664277947	27.2898899281973	27.2975097674721	28.1556900936036	28.6458775230902	28.0748033874595	28.3210730044396	27.7729751305453
Kiaa1598	29.9111879103797	29.8998500157267	30.0096902070196	30.3107772681997	29.9931566465917	29.4796464461192	30.0341957330112	30.1047758543936
Paf1	25.8442203242118	25.7468612502765	25.9074908642457	26.8703953418708	26.7315479653535	26.4855863226596	25.7542348022241	25.7007798872177
Ipo11	26.6897402748332	26.9811789495728	26.8986828498157	27.0131482036297	27.5840255034592	27.2816594866481	26.8216915755812	26.6151820020319
Mrpl47	26.7441303212651	27.458087178865	27.1009177813064	27.3199208078641	28.7855908631665	27.7467171062786	27.0024245141548	27.1878441314117
Matr3	31.3171808592027	31.2536415809649	31.5264286074886	31.0771453487467	31.2682919395679	31.005507529486	30.823954934349	30.8433848533207
Inpp5b	27.3875489178906	27.3326142775453	27.1132950159094	26.9664460024981	26.7352788507563	28.6656533989258	28.0552162421739	27.4675084352897
Cbr3	25.9111297888429	26.7517131472401	26.5308273533272	26.5160234887172	30.5023899320611	30.4534563924148	31.3780181024359	30.9004873579249
Ddx18	27.0313562908566	26.7976911353498	26.7259140406112	27.194530984529	26.8746917501679	27.0129873026534	26.3104358322749	26.4525280221721
Acad10	31.8670923654736	31.608103445984	31.6104620012342	31.2771857237164	31.6743618543569	31.805883944569	31.8865495814713	31.9631690060106
Dennd1a	25.0080934671015	25.3766307189727	24.9654921129369	25.3037954392514	25.9311081623631	25.6304280651888	25.2328810556092	25.3938482789783
Plcl2	26.1386193714046	26.0573951774229	26.1698676051386	26.4008833393187	26.4246352484718	27.2074914780659	26.5213226241001	26.7375942522616
Mepce	27.5578645071422	27.4415074920907	27.7194842005018	27.6878312189727	27.8057559154073	27.7075843955701	27.5935766134109	27.3490676769608
Vrk3	26.1319500107111	23.2636773262983	26.2363448264454	26.0005887000043	26.1456871239323	26.041609508427	26.101034728519	25.8194283710695
Appl2	26.3025423223864	26.5862401305296	26.7328229763546	26.8586354757558	26.0757203363595	27.3943253814385	25.8675219081861	26.7105794267972
Appl1	29.0742950788811	29.4197858878482	29.2534487345953	29.5218770138876	29.858024533045	30.0627822317662	29.1782060355024	29.1922055430513
Ndufs8	30.8927655192634	30.8302170438278	30.5002025852433	31.7873043287714	31.3955640917203	32.0128118969189	30.8612331731082	30.655890175661
Agpat2	30.9162227080099	31.0339866815177	31.0519723581243	30.2361695197122	30.1785549364038	30.0800762752735	30.722398057743	30.3691018060683
Optn	28.1218988127502	27.8680933824552	27.8647045707133	28.8096048082154	28.4645743570341	29.524971903486	27.938897874088	27.82731439528
BC089597	28.8190856455261	29.3636848712229	29.0291109632882	29.1226984768903	29.37470072325	28.279947193055	29.2260227307714	28.6071503949816
Polb	25.910754376443	26.3965004965364	26.1144075835553	26.5048781636717	26.222589628954	26.8420645690387	26.1731378789844	25.8318766516367
Pitrm1	30.4213154549008	30.1974089381412	30.3784158589298	30.6547528389253	31.202825565733	30.8403607180387	31.0881844763723	31.0509278729681
Abca8b	26.8912437087407	26.593837858448	27.2295900564502	27.1662142710562	26.9354583686953	27.281987280421	26.3186360913823	27.0379537725424
Abca6	30.1496907726817	30.1835190391421	30.0246973867752	30.1859152728299	30.1742767549533	29.8587629647199	29.9538088384948	29.9644432666527
Abhd11	29.2198016959678	29.7989759317946	29.0775272359979	28.1809125539514	29.3475239878099	28.6663102956434	28.2394529055186	28.6699969848224
Afmid	29.703827777207	29.2240362786108	29.4565416076574	29.3884270977146	29.3414774807848	29.2382299216488	29.1835427113808	29.2205258165255
Pank1	27.4777952110707	27.2746000893101	27.3151540499028	28.1071817805651	28.1410431732205	27.9580452591466	27.3833079436922	27.25119641304
Ddx54	25.7978532898884	25.8195931130243	25.9352224368542	26.5172719445613	25.6063203848126	26.3300828926455	25.9718430269299	25.818781126608
Wdr33	29.3557941528455	30.1967746942772	30.0434407052462	29.2455010346836	29.8569289437711	30.2567944305241	29.9092224164514	28.9979702845805
Pitpnc1	26.1187214190499	26.2268773646592	26.3541873304336	24.244882304094	26.9440075975485	26.4367495048502	26.6582184580868	25.7420205994263
Apoa1bp	32.029032918538	31.823682961783	31.9121158207136	31.5877800991477	31.1501463403457	30.6800194795034	31.6931641196487	31.7143523295959
Sf3a1	29.6108397494531	29.5710451654853	29.6297951076137	30.117750754309	29.9620428677192	30.1106219358053	29.4433194892478	29.1784703759793
Mcfd2	29.343092594138	30.231375875149	29.6844945393624	27.3668887863115	25.3091839574317	24.1124593502704	28.1240065314392	28.541174182979
Dcaf8	28.6871132507896	28.9458217077866	28.5112354059363	29.1208881515576	28.6896491686718	29.4485911524882	29.0161167767521	29.1263040599422
Tat	29.2006510486437	29.5974447002138	28.6635482350848	28.3256109073658	28.1017737851847	27.3380720884857	28.2154060149853	28.6773095637851
Ces2a	32.5042459490375	32.357620466191	32.7103438055102	32.2354819642983	29.8481340372035	30.4231981844736	31.3537022527998	31.313645046917
Gpt	33.7001504918387	33.9185268067972	33.7152879057144	32.9722034126044	32.9864813400322	32.664790831746	33.4645377820069	33.8346232145608
Hibch	32.3030540852878	31.9702717645505	31.7957777340061	32.2459892237131	31.7368251142664	31.9380030912401	32.1088517721966	31.9052840214531
Acat1	34.7615269284568	34.3655845147495	34.5671295123676	35.2018098395491	35.2902630329039	35.3664348476559	34.8803053690607	34.8587151722392
Asun	26.1765771734349	26.0490283313997	26.1502217983176	26.5676803448941	26.7445042048193	26.308920677597	25.9348476905629	25.9826912827404
Eif3l	31.6010221446304	31.48637249146	31.3584733436232	31.3196645643568	31.3534769747079	31.3203651115917	31.1061231823318	30.9710475469797
Sf3b4	27.7095940132535	27.9232966332387	27.6681037749731	26.4360831719282	27.4785566435383	26.884714282153	26.4280422667861	27.0142274545927
Mapre2	26.0685431064957	26.3386129641947	26.6727397231891	27.100291937907	25.2368698212248	25.3477838609562	24.3617565726401	26.1429495362748
Aimp2	29.8904651029921	30.1893970900647	30.2371131809302	28.961719642515	27.2049004071386	28.737331303217	29.8110520893322	30.1272485035684
Bloc1s5	25.3372987369755	25.0956104315627	25.0623259609182	25.3414990983434	25.5029910348081	26.3656469811582	25.1947967348617	24.6456547882196
Blmh	29.8493045089667	30.0252353377604	30.0107869110853	28.9725308660744	28.8858221361404	28.863000108395	29.4012696699734	30.2567846823824
Ict1	28.6672658002482	28.3193496012335	28.3478111367212	29.1185766736369	29.1246466630145	29.0131703484175	29.0482754268247	27.8909282154343
Gspt1	31.5662941339007	31.6159804836127	31.3984006854811	31.3520856393945	31.405348022578	31.4765486389846	30.9272503249149	31.3362546183893
Gale	30.142686359947	30.3599086096828	30.6977679818822	29.7850458016568	30.2330427085294	30.8313061881442	31.3393826112039	31.6388144948421
Ugt2b1	33.4224980486935	33.5684177523729	33.417088494797	31.8821178411589	31.211554225448	30.83303856196	32.0619750229516	32.4806340465771
Suox	33.3456406955567	33.6743417265987	33.2856739272157	31.7891083985374	32.069990399697	31.9341133894414	33.1670712677597	33.9637365055523
Gtf2f2	26.6703134713093	26.7016767335965	26.5889418730284	26.969688121096	26.7765097121295	26.4470695307534	26.0737040083513	23.3884063137915
Ilkap	27.412575037284	27.5193488879714	27.0800156796925	27.4011713227423	26.1307560440813	27.0321261998315	26.9565719348931	26.9323671289875
Fahd1	31.275603088488	31.0771735675613	31.2594139528114	30.3623647003833	30.7284704382287	30.2159936910088	31.0642295406432	31.0403646558661
Sec14l4	32.2113648644631	32.1416935554921	32.0464400546587	30.7774365993018	31.4046947166287	31.0436915848088	31.4315921694486	32.2421538049825
Nup133	27.6823149305208	27.6617482363199	27.2917601634208	27.7507714118809	27.3460715980831	28.1486265457571	27.1933024235519	26.9477612195785
Gga1	27.7660362223354	27.870182955105	28.0022201479654	27.5717795288138	28.2276539135141	26.9533743808393	28.2958864941372	28.0801730398208
Mpdu1	28.0813161723725	28.1049491689541	27.9937182152974	26.6010272697295	28.3088988650032	28.0617174772977	28.4663890328897	29.1226370281026
Vps37b	26.6890558301829	26.8676398220795	26.9872555032932	26.5391509822146	26.3856804661009	26.7833483487778	26.387473397592	26.5371952789195
Idnk	28.1702399950985	27.7217228579272	28.1241368304896	23.8386804158003	27.3369266149688	28.7665889080862	27.5167930015073	28.2731044069619
Stap2	24.5271869560597	25.2646110988854	24.3461152454555	23.8722572357041	24.3532670748628	25.5467197732912	25.1223198304295	25.2427879619277
Gpr97	26.0822162000997	25.5749839204166	25.3257238798238	26.131589098082	26.241608608806	26.5213600259898	25.6251397933509	25.912721992866
Ido2	30.1408043969862	30.1293814012574	29.9692208053502	29.2374226354111	29.5783005416695	29.2443508101355	29.8537100145486	29.5608522868418
Eppk1	32.4006626297186	32.8326741994034	32.738237411341	32.6244261178632	32.7317554933874	32.6165163562851	32.6513739072879	32.3086667614706
Sgpl1	30.6528599003545	30.5363185476879	30.6486504632091	30.8457006374219	30.3654335540072	30.0749216138295	30.4217598649311	30.3866346444526
Aldh1l1	36.4094813234737	36.4532653844654	36.1828048584102	36.3868541247326	35.9419805743093	36.0497609182683	36.4123655871179	36.3525836487048
Slc25a42	29.219967940982	29.1692596321958	29.1716840793171	28.1217799262564	28.378917481331	28.2551001696815	27.9178249916058	28.8082474845055
Serpina10	26.2376235376006	26.4777632715993	26.3818119102725	27.1873300120961	26.7127468852014	27.274017129147	26.4452839888201	26.3413686780449
Flad1	29.7623917372981	29.6070287007805	29.3688350572333	30.1612113471439	29.6505909285443	30.1114230891239	29.156205733176	29.0653877412451
Pttg1ip	27.9927351066843	27.7560848354432	27.9645784193405	28.4417036766134	28.1434368674586	27.9176557351328	27.3552411690224	27.4045730047305
Znfx1	28.672721605531	28.5410346696136	28.8173456373152	29.3212835429497	29.4922571943586	29.6144284704084	28.9393983960643	29.1791818315118
Bphl	32.1249187175043	32.1192344584815	32.0832324955367	32.477190535796	32.078456737721	31.9915053806937	32.1477654666573	31.7626343386263
Ero1l	28.0042953029472	28.7028382887008	28.3262445743944	27.5709806235468	26.9725169928442	27.2651737382018	28.0659899728209	28.3539880231208
Eif3c	31.9835099285471	31.9397588660726	31.7371340666923	31.1801311552101	31.5660720936889	31.124118056049	31.4133709676198	31.5903721035267
D8Ertd738e	25.6376001626526	25.8350534611964	25.3825225342882	25.7824573875431	25.1992992403427	25.600651132661	25.1157687556857	25.6204587768519
Cmbl	32.8090423701485	32.5292597592024	32.546628255094	32.9900141019107	32.9093613296256	32.9361593320679	32.8347368941537	32.5232676878112
Hopx	26.5432367133877	26.429664407674	26.9440488092903	27.2493766316558	26.7014701153905	26.3175704703922	26.2556786334193	23.0673806315044
Uqcr10	31.2972465119991	31.3090086470867	31.1446438805083	28.4645528475495	29.0472147294672	28.2182016882532	30.692781962004	31.6096408584133
Ubac2	26.8662689579607	27.3235975553373	26.8685930644515	23.7747019467731	24.5285597669473	26.2862303826125	27.2157006913478	27.0160402986764
Phykpl	26.3444234686919	26.208732874929	26.7189719009826	26.6749590848183	27.2866271141768	27.4737055538424	26.8176249037601	26.7338836782722
Znf830	27.8238556988141	27.8515237484375	27.601523379084	28.4539303020342	24.65718335198	27.9320622871731	27.7074317305803	26.7401997060815
Nudcd3	24.8234658715512	25.0374421272315	25.2440775057735	24.6910125256038	25.6272051674042	25.7045801902658	24.4968136542156	24.7754229721752
Dync1li1	29.2305208763085	29.0570596563714	29.2260129265101	29.3787332099228	29.475974335251	29.6562412169108	29.4498051639227	29.4386087999548
Rbks	28.2292314678909	28.5211924901053	28.339815829654	27.5677805527844	28.1903175301356	27.6976784547991	28.0730035009733	28.160261971034
Stard7	25.9298928951151	25.5030702129714	25.5693320523052	26.2418449093097	26.2119560552104	26.5047107083171	25.6111811157531	25.7766102975546
Coq6	29.7511074059907	29.5700479584048	28.9262201881216	28.0320246370803	28.7279865158216	27.5556511176181	29.3752924083379	29.8211429992202
Slc38a4	28.6974812807204	28.5765456769968	28.3442969149777	28.9033821077291	28.2251407668127	27.9962842633519	27.9844658745779	27.6839093586454
Chmp7	26.3152257745325	25.8994966178712	26.1347837994015	26.1245353375366	24.4137004534806	25.5056009959555	25.9651803717332	26.1333756112342
Cog4	27.9476678678767	27.9217709378602	27.5246941642895	27.6223925591573	28.0648371936558	28.4141615272984	28.140105633246	28.2572932308168
Tmed4	31.4933920298364	31.3391782805742	31.4753879293669	31.8486958001573	31.0515639842216	31.7904213447464	31.4110903559184	31.5266183654494
Spg20	28.2668333037581	28.4050148739813	28.5673268697755	28.6411338792127	28.5668821405578	28.6269017616195	27.736975570942	28.1560442988037
Sdsl	28.5877193499533	28.5362493548584	28.4220492666287	29.2060134662812	29.5527294517642	29.2539407356758	29.2184485133411	28.7514112998977
Phospho1	27.0109013948547	25.7673105635994	26.5740318939019	26.8928830726343	27.7229374565382	28.873787161105	27.9939738392349	27.2536006948084
Fuom	29.2348051816801	28.7047239891207	28.7283777828513	28.3889432569051	27.7190626990871	28.6768110604907	29.1599377501509	28.9915645028014
Ssbp1	28.0547489524187	28.6035246918702	28.9843242433737	29.544766493536	29.2374208460349	28.5596859676802	29.673357513644	28.7260995690565
Dnttip2	25.7546098798301	25.5281635785245	25.9327337529998	26.5455550832892	25.6913819693652	25.4545714639509	25.4808778742994	24.9126854777193
Cirh1a	24.891282513305	24.8977033072533	24.8123077297185	25.9630515865071	25.5632647444033	25.1032555291691	24.9391531055171	24.6215169038502
Klhl25	25.1867670503265	25.8686675178613	25.7210117066138	24.515435604654	25.5393251104259	25.4280883879989	25.651977211074	25.8649342399237
Gfm2	29.0606505740098	28.7889810637096	28.7499911021689	28.987019286498	28.9504444279761	28.9301108626798	29.1779573379714	29.1209983724834
Bst2	27.3279980818448	27.8942788296368	27.1238492017134	27.7268336705672	27.1386345437225	28.2362843339199	27.7175062723507	28.2665334182291
Aagab	26.5161603971322	23.9305282410129	25.8154030711485	26.422402826168	26.3030738027677	26.3294630314259	26.2624019024057	25.6146261239134
Nudt4	27.2501876051206	27.8015085972383	27.6309327413597	25.1168546921197	26.2864046964249	28.1622363963236	28.1094978683312	28.0438401870734
Adap2	25.8594969820644	25.3982473048135	25.2388670116602	25.4407953201099	26.0871803776906	25.1408712144419	26.2190267501374	26.0564600955846
Abhd6	28.2169207219284	28.2854086816811	28.3955882145113	26.6403790022846	27.1205455935851	28.6567085568092	28.2878529482518	29.0446568886515
Mcam	26.3898146605525	26.2958753676361	26.5335838956531	25.7042036281746	26.7335951337959	27.010712998199	26.516268288627	26.6536944363992
Ptrh2	29.2617710379274	29.2993214590726	29.3234187830185	30.0825900418785	30.0558217861691	31.1490122586486	29.7432042050069	30.0926642422414
Vps18	27.0897941251662	26.8209930891086	26.9515871164304	27.3655064696094	26.0891977204733	27.1912624112674	26.8456046653347	26.5582279071303
Ubqln1	29.9801583964783	29.9839001545347	30.00804358812	30.1082154250971	30.3207931460561	30.5627390207231	29.9067905859644	29.9542189379576
Rfc3	26.258008981223	25.8743287024025	26.2752363606368	26.7061756224603	26.5453809489337	26.7819566006467	26.0651203604823	26.0439469896256
Pspc1	26.1278164529264	26.0230446796723	26.5886782761449	23.8489254182636	26.1473707757602	26.5489147770432	25.9433762952512	26.4652243387278
Nupl1	26.315580448328	26.7407117434226	26.4702446317227	26.6889305721917	27.0904454934771	27.6097539821555	27.1758260917162	25.6407743944006
Ccdc12	24.4861297549244	24.7683083022499	24.7502292781442	25.2537611578334	24.175460773942	24.322680543672	24.5350178222978	25.3721524565597
Cdc16	24.8770022663891	24.8659563923422	24.8428403550715	24.5952745189936	25.0745428392818	25.1296162729652	24.5213778346938	23.9968592883764
Tbc1d13	25.5524703699608	26.1582289865595	25.9987319560833	26.1567388941198	26.1666726789574	25.8376066903733	25.4685065269781	25.0374729552159
Wipi1	24.2538302413554	23.7728066092968	24.1426169811302	26.5237740915191	23.909025185548	25.4980032377366	24.1190548900942	25.3934661733667
Mcat	29.190773713349	29.3793662960965	29.2400296359783	29.4047060364521	28.9416402503136	29.1029747173623	28.9418017595397	29.2448594788777
Hs2st1	24.3361828914299	24.9295408337851	24.678179800496	25.2187539994992	24.7936328622462	24.270712474191	24.3880228376719	24.4669776512132
Ptcd2	26.4364673369749	26.7549973341749	26.106883458149	27.2566055462138	27.5743364681738	27.2089578008006	26.5326345625717	27.1074162628561
Thoc1	27.3353696938123	27.1917946194318	27.185216863201	26.8644185493725	26.9332607289958	26.7533614240856	26.1700939248063	26.5600134588278
Vwa9	25.4144279457377	25.164463813071	25.1587212018847	25.054927621778	25.1384748875804	24.7023028344187	24.7550871397029	25.3204341960683
Ccdc58	30.6034038227607	30.6491224790781	30.7697045251424	30.7961150495682	30.3915482610093	30.1395224094166	30.0933603766644	30.2328191124512
Gabarapl1	27.7446994380417	27.5558900207438	27.7637207207011	28.8642057539808	28.2069497666126	26.0427161686474	27.491383200428	27.8307365131744
Sh3glb2	27.7587412736874	27.3984195615833	27.3223105034612	27.8494865354006	28.3980959572623	27.9987247323861	27.571306710927	27.2843101159097
Qil1	29.6344355374943	30.0179323820618	30.0151654197654	29.0254235736495	29.0418867299791	28.3705323509229	30.1042792876558	30.1803603314148
Hexim1	27.7243808086371	27.2827874157011	27.2962539956702	27.3488918232722	26.8262132189866	25.1542080889441	27.1564254254174	27.100596764913
Nup85	27.8323200256439	27.7425344972206	27.6478450078985	28.6929304507227	28.4107409082264	28.5915635085138	27.5619063701694	27.4651856734127
Nags	29.7993714171763	30.0272336438858	29.8016517560761	29.4843057105157	28.466341749697	28.7813871090295	28.9850751147611	28.9999555091803
Slc30a5	26.1135508725358	26.0802503660502	25.7377907672389	26.5771542849768	26.1261177748378	26.1185987870937	25.6513500898485	25.5144789014883
Clybl	31.9446687990365	31.721982893962	31.5307412550639	31.816698934307	31.9989211976879	31.8554520589842	31.9630375176457	32.2276048781179
Nup35	28.3542178357655	27.9964422230823	28.1007273542462	27.4978274023251	27.7932590850843	23.8048319003683	28.3332582784568	27.7020677088948
Stab2	28.9453565501435	28.9898180965676	29.1507845672282	29.447981377614	29.4815351411303	29.6710064989777	28.66195757529	28.8718529496339
Luzp1	26.1052680266681	26.5154885938166	26.5727737829714	26.4128021669852	27.5207170972449	27.4556662092846	27.0559614943022	26.6937007608003
Gm28036;Rbm12	27.0244253879843	26.7937042160043	27.0552060224138	27.0567616605693	26.6684847773917	27.0725974666846	27.0987078671539	26.875851363365
Acmsd	27.314384983278	27.8555561389725	27.1589107848399	27.6324450535666	26.3135078789839	24.7891772963174	26.4237371183662	25.2869075455876
Snap47	28.5495119879548	28.7998426934414	28.0005678471715	27.6236128504934	28.3119121843278	27.7258105356039	28.1229750128547	27.4365944896909
Tbc1d22a	25.6592946985132	26.1872458867341	26.2268371474109	25.5899896619456	25.801041993289	25.3193015449244	26.5529651820192	26.4748180290545
Actr1b	29.7577183706303	29.5617897707686	29.7759241270763	30.0161491979588	29.6123038035268	30.695496587266	29.8864256227742	29.9635866053633
Ifih1	28.4212601728412	28.9214762199584	28.6526418396572	28.5488435071916	28.8073930557191	28.3084695414292	28.7059537019169	28.3346764462181
Usp15	29.5292754472881	29.5346256701263	29.6359188809328	29.7964104210061	29.6566352955381	29.7473054765021	30.0685878471905	30.0189237508459
Gstm4	28.9642166110824	28.7653063162826	29.2783495133621	29.8965553504036	30.7023082027553	30.9431835497593	30.2182722385077	30.6071865630514
Arl6ip5	28.1550334554848	28.143021560486	28.1633138729212	28.9969762173469	28.311390328014	28.820260363048	28.2300929084779	28.6115188981917
Usp33	26.5438272996628	26.2452055272853	26.0841561078357	26.8995932048607	26.1257137388655	26.1667523027415	25.8370530465168	25.7635408061962
C1qbp	31.3199032216092	31.1122489648942	31.3416647066557	29.97800385581	29.9955223492434	30.6872424367698	31.4063053064436	31.2391558638166
Vps39	26.0951829025054	26.1408280454981	25.8527927472602	25.9441050569906	26.3340244100989	26.3239679694815	26.1730583800105	26.6107090460991
Tmx1	29.7798076170526	29.5607861666865	29.2075639622827	30.1846199178118	29.1082039671083	28.399325854308	29.2022753643519	29.5760906390589
Sds	32.8159953535901	33.0003185442258	32.952226852532	32.2391049314815	32.1433894683381	31.7316403181207	32.5401708105441	33.6104636451581
Aspscr1	29.3783579982537	29.6232960918687	29.3950748967999	29.9936304516534	29.7188461322918	29.6441762601529	29.4442093760179	29.2717009439997
Cops8	28.6922210199397	28.8903477043261	28.7842851568308	29.4239600378585	28.9389443385748	29.6271133368226	28.8715670353083	28.9091572338977
Ttc36	31.1855724348262	31.5382801540514	30.949014256622	31.9463994128894	30.5974573497633	30.8557804903461	30.3400529310981	30.4198904981121
Asb13	26.3399321942584	27.1127458685063	25.8913239112289	26.0688133806873	27.1258679922448	27.369406869451	27.5686595740123	26.8407491002742
Dhrsx	26.4032936664063	26.5016498970288	26.6538244237174	24.5174733299622	25.383797219449	26.7348964324255	27.0688544500303	27.7588790800714
Clptm1	29.9433525657137	29.6239369708741	30.0018519958148	30.0355676749636	30.0969808948336	29.8414717520774	29.9725063336469	30.1439095358819
Akr1c13	32.3311649356137	32.2650658057111	32.6340400833174	32.8155848382605	31.9930747148245	32.4542179582018	31.696827868596	32.0904137750827
Dak	35.0802493620154	35.4562063312179	35.417477465475	35.2133675358301	35.7956008646989	36.2489040110052	36.2888872719463	36.1357276062216
Ccdc9	27.4004927573129	27.3498466833751	27.2969717132295	27.2037612286725	27.7822200129538	28.0349400911529	26.8270117826035	27.6171538893491
Mic1	26.3638974007206	26.0145219581674	26.1609546899225	26.3048058357394	25.2098432434731	24.3614661401118	26.9474104517387	25.9833616904028
Pex12	26.5837698817461	26.4445098873046	27.1131931581176	26.2684696776853	27.4604548726893	25.4838138296498	26.5812499266419	27.086752780847
Rbpms2	28.5570844334567	28.6557992464459	28.9826778073841	28.7358373786302	27.9771880647409	24.2721226889152	28.0755115351236	28.3472334176338
Pla2g12b	29.4083499199582	29.49174364187	29.4902759159969	29.7464522510275	29.9929073986185	29.7835926553487	29.7068491870974	29.6476142769635
Upb1	30.8999095661952	30.9285446484228	31.0141579277689	30.1433178309176	30.6596830334642	29.6322327573157	30.4153271563347	31.4596111127678
Cyp4f15	28.5866889501262	28.3250916292421	28.2562225323489	28.9375880636721	28.5919716602171	28.0274477544997	28.1479363306695	27.6443293644387
Scrn2	31.0748334974823	30.693280530132	30.4876484918984	31.4393721536536	30.4369156412661	30.5995418387729	30.6495721297644	30.6553406265317
Gys2	32.2552811328478	32.3230652688116	32.3144103870959	31.7709291440904	32.3472741946851	33.0058688830823	32.5424783644617	33.1320277771888
Hpgd	29.5247824903523	29.5374891622197	29.6848208569396	28.9109492986779	28.3661041364552	28.8098550367632	29.1606175532961	29.4772652053394
Ces1	32.1492257378146	32.2828370522821	32.4103070430876	31.0859382338442	31.8352181967909	31.7378159987139	32.4752380725814	32.8327751453277
Gpn1	25.1984175755375	26.1923553140978	25.6199262116906	25.9100655332644	25.9152904112058	26.0208924071105	25.1744401110442	25.4404642848298
Mavs	30.8466805226038	30.9592912854158	31.1621026815157	31.4437397013999	31.1656082048289	31.2094775033598	30.9676982601944	30.910122123941
Dut	27.134336656582	26.815628737691	27.2216744722254	26.9479687592224	26.9223273801516	27.5017541038161	26.9116044754911	26.8487788632848
C8g	29.6861019081562	30.1915633883786	29.9040523159751	23.7622435603414	24.7763577114396	26.0974758934438	28.5495929834007	29.4352073196439
Acaa1b	34.4996612820896	34.010109489348	34.388143319477	33.772395155558	34.7563650177014	35.1204908625439	35.7405183005023	36.0989778809865
Dhcr24	30.3710303298921	30.5524853899624	30.3741598267607	30.1684378871214	30.4277349684415	30.2660714519908	30.3681688230269	30.8382270401227
Rdh10	27.4723916461261	27.8676497518273	27.913515796974	28.1064938396805	27.8565036358152	27.8558497351288	27.8115646663321	27.8988253379886
Pex19	30.3241383564599	29.9558527077687	29.9968795424598	30.6970994177624	31.4234289283731	30.9648918986335	30.8303144254145	30.6494657488521
Sco2	27.844739687542	27.4272295662243	27.6294372191644	25.9931792928883	24.6653075506399	25.5654373433445	26.8437311028558	27.2605027944462
Lipt1	27.3033297883288	26.5686249960232	27.2736437125844	28.2518316042133	27.6981165299052	27.7310957332697	27.4047482573346	26.91826202238
Mul1	26.3045091321337	25.73477238641	25.950156314995	27.3018038871455	26.673386982244	26.4159143838741	26.400557285333	26.1330005043136
Cth	34.2187641964801	34.5029828143877	33.9213214836308	33.8811678054116	33.6288713963396	33.2062928135857	34.0082508132113	33.8654572084081
Nrbf2	25.4054002603158	25.5690119788452	25.546973851224	25.7576314234625	24.8321730466428	26.609308467163	25.0985706567274	25.9677931140009
Hsd17b13	32.8566417101999	33.061101461837	33.1001928014493	32.9294941593012	32.9706312915617	33.4432037128547	33.2741252278427	33.494139792672
Trmt112	28.4805427024572	28.398308201984	28.5770466594754	25.5518248131042	25.809489421828	24.9330043240974	28.3225568504629	28.961969202458
Pglyrp2	25.2039781602397	25.2321488273983	25.1751022630095	24.5460881907124	25.7732304457399	25.491951691103	25.3389508509432	25.7663091690162
Rnpep	31.5971331818473	31.3876402883697	31.4945991067452	31.8944903084832	31.4652460441605	31.9370718073826	31.2807583954389	31.4260101304776
Ces1d	34.8763133220506	34.7165069731483	35.0107120570821	34.3707205990376	34.262981014428	34.4564792199693	34.8824717644822	35.3078891690442
Ces3b	33.3999197208987	33.7184716536619	33.4553377417598	31.5456030369221	30.8059160144898	30.7153257322076	29.8734772748851	30.8076304243736
Gpld1	29.3853004682933	29.0719522978966	29.1398572376104	29.118622032495	28.7392106334188	28.9239809060953	28.3234104957478	28.1244350326753
Ndrg3	26.158306292983	26.1266791970353	25.687404060942	26.4025963852488	26.4737073889255	27.0344642389146	26.436895844817	26.2679812222073
Acsf2	33.7502410225141	33.8869296783816	33.7684985858095	33.6753056249216	34.1156818938205	33.7211267858915	33.9362107729692	33.9625250003993
Akr1d1	32.4311520175204	32.7157890994781	32.4180679376663	30.1761715231868	31.3383551283179	31.5021652509111	33.1875977856246	32.8342802588187
Micu1	25.8778343364255	26.0386638574609	23.2900162814745	25.6784484581263	26.3585388055752	25.8310329524783	26.2188342041306	25.910195900335
Prodh2	31.8614947564941	31.7728928536927	31.9371773086304	32.3776870033125	31.7282046973373	32.0680242134702	31.5007680922806	31.8927150003079
Tmem97	27.6444395487603	28.4495007147953	27.7741363288973	24.6230969561442	26.043117996328	24.279855503777	28.1359698062605	28.6617758677243
Gripap1	27.7113494506667	27.4348562793971	27.3076058703552	27.9052254418348	26.9666964652808	27.7200226121868	27.1858243256802	26.6352956569192
Tapbpl	26.3432236810208	27.4299763828775	26.8629110614904	27.3585748664614	27.9960109408903	27.4265461704684	26.8701108107003	27.533929913572
Pik3r4	27.6096768334546	27.8468372071579	27.6074678165811	27.3182543497107	27.9400865087213	27.3284258048998	27.838886515452	27.6939388086854
Hip1	27.0422269241524	27.8411674386047	27.7126395059208	27.9624874097208	28.0761363999629	28.0851026538067	27.2764451842639	27.4931415462443
